,label,distance_type,algorithm,precisao,radius_min,silhouette_mean,silhouette_max,rand_index_mean,rand_index_max,exec_time_mean
524,2: 0.1,manhattan,Busca Binaria 2,3,1.4641862032803248,0.74693735568577,0.74693735568577,1.0,1.0,0.01513489999979356
525,2: 0.1,manhattan,Busca Binaria 2,4,1.4641862032803248,0.74693735568577,0.74693735568577,1.0,1.0,0.022722499999872525
526,2: 0.1,manhattan,Busca Binaria 2,5,1.4641862032803248,0.74693735568577,0.74693735568577,1.0,1.0,0.022688799999741605
527,2: 0.1,manhattan,Busca Binaria 2,6,1.555697840985345,0.74693735568577,0.74693735568577,1.0,1.0,0.00845419999996011
528,30: 1.0,euclidean,Busca Binaria 1,2,2.581261223014922,0.2671179861271512,0.32893767809939,0.09454675800263919,0.18611544974144958,0.011704290000003918
529,30: 1.0,euclidean,Busca Binaria 1,20,2.3661561210970117,0.28148737010072744,0.339075017926485,0.11984749680747343,0.25395729436525905,0.07826900666668735
530,30: 1.0,euclidean,Busca Binaria 1,3,2.581261223014922,0.28409739208951196,0.3335449311715122,0.11499539220894399,0.2185345778090138,0.013318019999996978
531,30: 1.0,euclidean,Busca Binaria 1,4,2.3661561210970117,0.2959973431704438,0.3364347911380395,0.14378479157741786,0.23811361618099453,0.018567973333332096
532,30: 1.0,euclidean,Busca Binaria 1,5,2.581261223014922,0.29546598956656056,0.34126002242123593,0.13143562092866845,0.2417187762167807,0.02158762333336502
533,30: 1.0,euclidean,Busca Binaria 1,6,2.3661561210970117,0.29082258119209814,0.33744279053986465,0.13138998240544492,0.21242194930941086,0.026754253333274393
534,30: 1.0,euclidean,Busca Binaria 2,2,2.581261223014922,0.27294431166810124,0.27294431166810124,0.09065611384758716,0.09065611384758716,0.11791319999974803
535,30: 1.0,euclidean,Busca Binaria 2,20,2.2157899875358655,0.32123925055537456,0.32123925055537456,0.1582649516477326,0.1582649516477326,1.1237741999998434
536,30: 1.0,euclidean,Busca Binaria 2,3,2.581261223014922,0.28641988313912603,0.28641988313912603,0.07773547103876563,0.07773547103876563,0.09040589999995063
537,30: 1.0,euclidean,Busca Binaria 2,4,2.1510510191791017,0.3283623960230905,0.3283623960230905,0.20977122229379322,0.20977122229379322,0.13898620000009032
538,30: 1.0,euclidean,Busca Binaria 2,5,2.3661561210970117,0.29047905351104164,0.29047905351104164,0.1393332732475609,0.1393332732475609,0.24484480000000985
539,30: 1.0,euclidean,Busca Binaria 2,6,2.2586035701380567,0.32260639232557264,0.32260639232557264,0.18100245731073344,0.18100245731073344,0.2837453000001915
540,30: 1.0,manhattan,Busca Binaria 1,2,3.4121723362164733,0.26802536781597536,0.32755316237529286,0.11338516775733867,0.2036906140495992,0.0006428533333595018
541,30: 1.0,manhattan,Busca Binaria 1,20,2.841255480482337,0.2896358951840956,0.3362005743829962,0.140878183871114,0.22276051887111367,0.004057219999989078
542,30: 1.0,manhattan,Busca Binaria 1,3,3.4121723362164733,0.2725512590600433,0.32004284493981666,0.12151855108512637,0.2277706106148878,0.0008226000000073933
543,30: 1.0,manhattan,Busca Binaria 1,4,3.127824641531767,0.2899268700764012,0.34088699234919867,0.14672264115554362,0.23749172533004553,0.000983193333301339
544,30: 1.0,manhattan,Busca Binaria 1,5,3.127824641531767,0.28695117689467625,0.3354929564677845,0.14424443921215477,0.22609780993400422,0.0011666266666755594
545,30: 1.0,manhattan,Busca Binaria 1,6,3.127824641531767,0.28159953845037033,0.3277345548604972,0.14149810735394566,0.23201163952498594,0.0012517399999675642
546,30: 1.0,manhattan,Busca Binaria 2,2,3.4121723362164733,0.3196203129157766,0.3196203129157766,0.16739154180511845,0.16739154180511845,0.005894700000226294
547,30: 1.0,manhattan,Busca Binaria 2,20,2.769786742279723,0.3290562495045538,0.3290562495045538,0.20951528064907587,0.20951528064907587,0.07787749999988591
548,30: 1.0,manhattan,Busca Binaria 2,3,2.843476946847061,0.30091888725943955,0.30091888725943955,0.1694218355229714,0.1694218355229714,0.008272999999917374
549,30: 1.0,manhattan,Busca Binaria 2,4,2.843476946847061,0.3137516542918776,0.3137516542918776,0.12491630304257285,0.12491630304257285,0.011090500000136672
550,30: 1.0,manhattan,Busca Binaria 2,5,2.843476946847061,0.2830791712540469,0.2830791712540469,0.20928759988136406,0.20928759988136406,0.019393400000353722
551,30: 1.0,manhattan,Busca Binaria 2,6,2.559129252162355,0.29861457911749206,0.29861457911749206,0.18359156258254405,0.18359156258254405,0.017230999999810592
552,3: 0.1,euclidean,Busca Binaria 1,2,1.7518533063285309,0.5842034048758228,0.6465692472582271,0.8094386645497366,0.9702515159254026,0.012794393333388143
553,3: 0.1,euclidean,Busca Binaria 1,20,1.4233808113919313,0.6332272135519891,0.6460463189440845,0.9186338821795064,0.9800680223095938,0.0830773700000312
554,3: 0.1,euclidean,Busca Binaria 1,3,1.4598777552737756,0.6250432963854199,0.6465947938356411,0.9016630771879374,0.9702555619013858,0.017166720000022905
555,3: 0.1,euclidean,Busca Binaria 1,4,1.4598777552737756,0.6281041321114366,0.6465947938356411,0.9021510726204824,0.9702555619013858,0.01968090666661434
556,3: 0.1,euclidean,Busca Binaria 1,5,1.4598777552737756,0.6214072492674124,0.6465947938356411,0.8903068491509745,0.9800680223095938,0.024928390000028836
557,3: 0.1,euclidean,Busca Binaria 1,6,1.4598777552737756,0.6140517798720665,0.6465579934138541,0.8842204135131306,0.9702515159254026,0.028318853333378986
558,3: 0.1,euclidean,Busca Binaria 2,2,1.7518533063285309,0.576181133697497,0.576181133697497,0.7427139248015626,0.7427139248015626,0.13825090000000273
559,3: 0.1,euclidean,Busca Binaria 2,20,1.4051947121578383,0.643369753813392,0.643369753813392,0.9414439242241618,0.9414439242241618,1.063084699999763
560,3: 0.1,euclidean,Busca Binaria 2,3,1.4598777552737756,0.632008114733099,0.632008114733099,0.8955648656190689,0.8955648656190689,0.14604079999980968
561,3: 0.1,euclidean,Busca Binaria 2,4,1.4598777552737756,0.6161366818663129,0.6161366818663129,0.8441682781362762,0.8441682781362762,0.1318824999998469
562,3: 0.1,euclidean,Busca Binaria 2,5,1.4598777552737756,0.6413822433977099,0.6413822433977099,0.9319962741374263,0.9319962741374263,0.25270309999996243
563,3: 0.1,euclidean,Busca Binaria 2,6,1.313889979746398,0.6465692472582271,0.6465692472582271,0.9605467603426407,0.9605467603426407,0.44493000000011307
564,3: 0.1,manhattan,Busca Binaria 1,2,2.2284488493434886,0.60919561382306,0.6631357663068286,0.835768684577993,0.9800680223095938,0.0006701933333260968
565,3: 0.1,manhattan,Busca Binaria 1,20,1.8338163644619363,0.6496308448244329,0.6631357663068286,0.9264772681781397,0.9800680223095938,0.004040520000004714
566,3: 0.1,manhattan,Busca Binaria 1,3,1.8570407077862405,0.6375531053523448,0.6631357663068286,0.9048188759002334,0.9800680223095938,0.0008681166666823022
567,3: 0.1,manhattan,Busca Binaria 1,4,1.8570407077862405,0.6332437920065455,0.6631357663068286,0.8949171629019772,0.9800680223095938,0.0010068733333203758
568,3: 0.1,manhattan,Busca Binaria 1,5,1.8570407077862405,0.6363112089880065,0.6625485452870247,0.8862461460829557,0.9800680223095938,0.0011709200000041165
569,3: 0.1,manhattan,Busca Binaria 1,6,1.8570407077862405,0.642214475209765,0.6631357663068286,0.9153678843386488,0.9702515159254026,0.001379076666671608
570,3: 0.1,manhattan,Busca Binaria 2,2,2.2284488493434886,0.6631357663068286,0.6631357663068286,0.9702515159254026,0.9702515159254026,0.006475500000306056
571,3: 0.1,manhattan,Busca Binaria 2,20,1.7501905933312796,0.6623617137534046,0.6623617137534046,0.9702555619013858,0.9702555619013858,0.07557210000004488
572,3: 0.1,manhattan,Busca Binaria 2,3,1.8570407077862405,0.6607306835676043,0.6607306835676043,0.9509425707085792,0.9509425707085792,0.007060200000069017
573,3: 0.1,manhattan,Busca Binaria 2,4,1.8570407077862405,0.6596565307815752,0.6596565307815752,0.9414240166311657,0.9414240166311657,0.014028999999936786
574,3: 0.1,manhattan,Busca Binaria 2,5,1.8570407077862405,0.6352960305990255,0.6352960305990255,0.9135902219518874,0.9135902219518874,0.01442620000034367
575,3: 0.1,manhattan,Busca Binaria 2,6,1.6713366370076166,0.6631357663068286,0.6631357663068286,0.9702515159254026,0.9702515159254026,0.025029000000358792
576,4: 0.1,euclidean,Busca Binaria 1,2,1.642613750951262,0.5084163060401277,0.5976816032621078,0.5871591713343535,0.772416076623804,0.012383013333328563
577,4: 0.1,euclidean,Busca Binaria 1,20,1.2995002381538863,0.48010021906878486,0.548434994982897,0.6202790567233619,0.7586291053622481,0.08926603333332726
578,4: 0.1,euclidean,Busca Binaria 1,3,1.368844792459385,0.4965752080895472,0.5887859191176091,0.617115979768086,0.787392237969,0.0203103233333574
579,4: 0.1,euclidean,Busca Binaria 1,4,1.368844792459385,0.4926985231669286,0.591206519824486,0.6005123400723995,0.7508928179918051,0.020747413333265286
580,4: 0.1,euclidean,Busca Binaria 1,5,1.2319603132134465,0.4874551262917318,0.5752824703075139,0.6367612146115944,0.765550978173998,0.030100713333407234
581,4: 0.1,euclidean,Busca Binaria 1,6,1.3004025528364158,0.49810349318382674,0.5783830153589822,0.6406409725374741,0.765550978173998,0.027735149999989515
582,4: 0.1,euclidean,Busca Binaria 2,2,1.642613750951262,0.48806879310281875,0.48806879310281875,0.6336916772225519,0.6336916772225519,0.1370320000000902
583,4: 0.1,euclidean,Busca Binaria 2,20,1.2064030853073597,0.51291500011904,0.51291500011904,0.6926565951185563,0.6926565951185563,1.121352200000274
584,4: 0.1,euclidean,Busca Binaria 2,3,1.368844792459385,0.4707451677921686,0.4707451677921686,0.6143106163670657,0.6143106163670657,0.13029790000018693
585,4: 0.1,euclidean,Busca Binaria 2,4,1.2319603132134465,0.5068064764661984,0.5068064764661984,0.7171309532110731,0.7171309532110731,0.17920720000029178
586,4: 0.1,euclidean,Busca Binaria 2,5,1.2319603132134465,0.49836480124537097,0.49836480124537097,0.6710003482067353,0.6710003482067353,0.33946900000000824
587,4: 0.1,euclidean,Busca Binaria 2,6,1.163518073590477,0.5015682594829627,0.5015682594829627,0.6968085106382979,0.6968085106382979,0.26509759999999005
588,4: 0.1,manhattan,Busca Binaria 1,2,2.2386087332032067,0.5248585502260167,0.6112712285310304,0.5965924738241845,0.772416076623804,0.000600320000027447
589,4: 0.1,manhattan,Busca Binaria 1,20,1.620659447475238,0.5013736305902255,0.5903263892267183,0.6398536004469083,0.772416076623804,0.004407130000072357
590,4: 0.1,manhattan,Busca Binaria 1,3,1.8655072776693389,0.5008915326502758,0.6127641591023274,0.6204693006152345,0.7579899497487437,0.0007865566666017306
591,4: 0.1,manhattan,Busca Binaria 1,4,1.6789565499024048,0.500038151595986,0.611971221208291,0.6182744563938004,0.7723387038139119,0.0010910066666080336
592,4: 0.1,manhattan,Busca Binaria 1,5,1.6789565499024048,0.5015078058186887,0.6110740096836237,0.6331492258449877,0.7649132481241507,0.0011963166666343265
593,4: 0.1,manhattan,Busca Binaria 1,6,1.6789565499024048,0.5086929739908564,0.6127641591023274,0.631487471603072,0.765200655460888,0.0014930033333560762
594,4: 0.1,manhattan,Busca Binaria 2,2,2.2386087332032067,0.5914440249815519,0.5914440249815519,0.5131244195056913,0.5131244195056913,0.005619599999590719
595,4: 0.1,manhattan,Busca Binaria 2,20,1.5517732229275116,0.5240298644394877,0.5240298644394877,0.7508928179918051,0.7508928179918051,0.06582879999996294
596,4: 0.1,manhattan,Busca Binaria 2,3,1.8655072776693389,0.4561225590970806,0.4561225590970806,0.5659026705992417,0.5659026705992417,0.006222999999863532
597,4: 0.1,manhattan,Busca Binaria 2,4,1.6789565499024048,0.5294150311662426,0.5294150311662426,0.7575784511784511,0.7575784511784511,0.006567300000369869
598,4: 0.1,manhattan,Busca Binaria 2,5,1.6789565499024048,0.5239934315045439,0.5239934315045439,0.765200655460888,0.765200655460888,0.007006899999851157
599,4: 0.1,manhattan,Busca Binaria 2,6,1.6789565499024048,0.5161697725278771,0.5161697725278771,0.6804746927808253,0.6804746927808253,0.01182410000001255
600,5: 0.1,euclidean,Busca Binaria 1,2,2.2471763273040923,0.34799797130005783,0.42566468577065003,0.31164750377909706,0.43761737408939405,0.011615313333337932
601,5: 0.1,euclidean,Busca Binaria 1,20,2.0599116333620846,0.3371482632137717,0.42146846559803736,0.30702347712689376,0.47384224378633566,0.08641793000006145
602,5: 0.1,euclidean,Busca Binaria 1,3,2.2471763273040923,0.321937609264906,0.3911737813143509,0.2670866889344866,0.4756465215597047,0.016040036666663583
603,5: 0.1,euclidean,Busca Binaria 1,4,2.2471763273040923,0.3465754811968489,0.4275227923740088,0.3046423441603075,0.5078190805752201,0.020644369999975726
604,5: 0.1,euclidean,Busca Binaria 1,5,2.2471763273040923,0.345844530128228,0.42091276967041047,0.2983060821300203,0.466431603001604,0.022957546666687752
605,5: 0.1,euclidean,Busca Binaria 1,6,2.2003601538185906,0.3478336987801166,0.42139364727750317,0.3185508859834039,0.4762768472293504,0.02754611333334651
606,5: 0.1,euclidean,Busca Binaria 2,2,2.2471763273040923,0.329106620100309,0.329106620100309,0.21818190256589526,0.21818190256589526,0.09959349999962797
607,5: 0.1,euclidean,Busca Binaria 2,20,2.061408927973071,0.36773889327719916,0.36773889327719916,0.46079626644871163,0.46079626644871163,1.118491599999743
608,5: 0.1,euclidean,Busca Binaria 2,3,2.2471763273040923,0.33779958335123006,0.33779958335123006,0.23629261690123501,0.23629261690123501,0.16257989999985512
609,5: 0.1,euclidean,Busca Binaria 2,4,2.2471763273040923,0.3921719253249283,0.3921719253249283,0.3413541723106167,0.3413541723106167,0.32398300000022573
610,5: 0.1,euclidean,Busca Binaria 2,5,2.1535439803330885,0.3896657163432592,0.3896657163432592,0.36918278400238796,0.36918278400238796,0.35507989999996425
611,5: 0.1,euclidean,Busca Binaria 2,6,2.0599116333620846,0.36191507735233314,0.36191507735233314,0.39521877016907386,0.39521877016907386,0.44964029999982813
612,5: 0.1,manhattan,Busca Binaria 1,2,3.172707865465819,0.3171513756021893,0.4292399040217964,0.2643112442492883,0.4773848135952352,0.0008100266666739724
613,5: 0.1,manhattan,Busca Binaria 1,20,2.8577092004374745,0.35373671666622836,0.4215302101700661,0.3212061412369698,0.4754564463732756,0.004157019999987218
614,5: 0.1,manhattan,Busca Binaria 1,3,3.172707865465819,0.3404516086464795,0.4288664024429664,0.3182762102504107,0.4354845484638137,0.000824243333272534
615,5: 0.1,manhattan,Busca Binaria 1,4,2.643923221221516,0.34677485984531414,0.4200098276568115,0.3203770893568834,0.4256755549603781,0.0010264866666451174
616,5: 0.1,manhattan,Busca Binaria 1,5,2.776119382282592,0.3407066190010756,0.391544442661362,0.3208923962103981,0.4562658110100625,0.001202680000020943
617,5: 0.1,manhattan,Busca Binaria 1,6,2.9083155433436674,0.35067098748310066,0.4223409612941794,0.3090667779435625,0.43175699060728656,0.0013538900000185095
618,5: 0.1,manhattan,Busca Binaria 2,2,3.172707865465819,0.3085317843849983,0.3085317843849983,0.2500978276990851,0.2500978276990851,0.006779600000299979
619,5: 0.1,manhattan,Busca Binaria 2,20,2.6452303365835697,0.3434462813639569,0.3434462813639569,0.2910741117367614,0.2910741117367614,0.04640110000036657
620,5: 0.1,manhattan,Busca Binaria 2,3,2.643923221221516,0.41680084421845787,0.41680084421845787,0.37082517586257674,0.37082517586257674,0.010732400000051712
621,5: 0.1,manhattan,Busca Binaria 2,4,2.643923221221516,0.32049946386183326,0.32049946386183326,0.23484152971976588,0.23484152971976588,0.013384800000039832
622,5: 0.1,manhattan,Busca Binaria 2,5,2.51172706016044,0.3534306750108405,0.3534306750108405,0.2803886088999838,0.2803886088999838,0.017738099999860424
623,5: 0.1,manhattan,Busca Binaria 2,6,2.710021301752054,0.35695459941498986,0.35695459941498986,0.3324549263019579,0.3324549263019579,0.014067999999952008
624,6: 0.1,euclidean,Busca Binaria 1,2,1.9389340656250225,0.4470481016860242,0.5297841066701434,0.49531923367536523,0.7101384926043328,0.011689589999938714
625,6: 0.1,euclidean,Busca Binaria 1,20,1.676370077571634,0.4628048317712397,0.5132766515656575,0.6126287451599175,0.8512383534713561,0.07744645333336848
626,6: 0.1,euclidean,Busca Binaria 1,3,1.9389340656250225,0.45431223839916635,0.5133159136805923,0.5916511748688539,0.7799602654286858,0.01577378999998776
627,6: 0.1,euclidean,Busca Binaria 1,4,1.7773562268229373,0.45868743203057005,0.5133159136805923,0.5514154401781112,0.7801852994598885,0.022254753333345433
628,6: 0.1,euclidean,Busca Binaria 1,5,1.7773562268229373,0.45963617575199583,0.50406067325201,0.6215246485566087,0.8430162107653021,0.024116656666668252
629,6: 0.1,euclidean,Busca Binaria 1,6,1.615778388020852,0.4698569817500901,0.5104870100371872,0.5890494480275641,0.8760401745311824,0.025501656666635123
630,6: 0.1,euclidean,Busca Binaria 2,2,1.9389340656250225,0.45668417942911427,0.45668417942911427,0.5793350298967579,0.5793350298967579,0.12614419999999882
631,6: 0.1,euclidean,Busca Binaria 2,20,1.626305996841728,0.46065082235078136,0.46065082235078136,0.5911216327490884,0.5911216327490884,1.1213200000001962
632,6: 0.1,euclidean,Busca Binaria 2,3,1.615778388020852,0.47279380644386493,0.47279380644386493,0.6849124807763604,0.6849124807763604,0.16244769999957498
633,6: 0.1,euclidean,Busca Binaria 2,4,1.615778388020852,0.492744979958475,0.492744979958475,0.7457727149053313,0.7457727149053313,0.23268069999994623
634,6: 0.1,euclidean,Busca Binaria 2,5,1.6965673074218945,0.4863110612964054,0.4863110612964054,0.6878056494672352,0.6878056494672352,0.2786607000002732
635,6: 0.1,euclidean,Busca Binaria 2,6,1.6965673074218945,0.4360413082140866,0.4360413082140866,0.5706555835748656,0.5706555835748656,0.2584330999998201
636,6: 0.1,manhattan,Busca Binaria 1,2,2.613179607603521,0.4676966008524496,0.5237671981510627,0.6004840871582559,0.8258527924216923,0.0006443899999643084
637,6: 0.1,manhattan,Busca Binaria 1,20,1.9598847057026407,0.48426215689183816,0.523253035619663,0.6323160562770515,0.8866331658291458,0.004122149999951337
638,6: 0.1,manhattan,Busca Binaria 1,3,2.613179607603521,0.47229302161090175,0.5214359226788012,0.5814835386612488,0.8030020680943449,0.0006462833333443996
639,6: 0.1,manhattan,Busca Binaria 1,4,2.177649673002934,0.4818090941980479,0.5384709810941284,0.6359379563513692,0.913543244862151,0.0010131233332837533
640,6: 0.1,manhattan,Busca Binaria 1,5,2.177649673002934,0.4715219086980306,0.5178242848010524,0.5803521880842264,0.7878971084939501,0.0013476333332619107
641,6: 0.1,manhattan,Busca Binaria 1,6,2.0687671893527875,0.4781312985850058,0.5232275089634243,0.6227330036037659,0.8275518324256108,0.0014647299999675548
642,6: 0.1,manhattan,Busca Binaria 2,2,2.613179607603521,0.4482676403502104,0.4482676403502104,0.48475485320574296,0.48475485320574296,0.0065624999997453415
643,6: 0.1,manhattan,Busca Binaria 2,20,2.0143292703574156,0.44940139186339034,0.44940139186339034,0.5673007237008757,0.5673007237008757,0.03905239999994592
644,6: 0.1,manhattan,Busca Binaria 2,3,2.613179607603521,0.5115790936026866,0.5115790936026866,0.7713851856456074,0.7713851856456074,0.006062400000246271
645,6: 0.1,manhattan,Busca Binaria 2,4,2.177649673002934,0.4705231822851855,0.4705231822851855,0.6421673041379209,0.6421673041379209,0.008167500000126893
646,6: 0.1,manhattan,Busca Binaria 2,5,2.177649673002934,0.48375139760474556,0.48375139760474556,0.6389111093011971,0.6389111093011971,0.012085400000160007
647,6: 0.1,manhattan,Busca Binaria 2,6,1.9598847057026407,0.4733642525059303,0.4733642525059303,0.6155666700684105,0.6155666700684105,0.02032020000024204
648,7: 0.1,euclidean,Busca Binaria 1,2,1.0349808147057489,0.7142041090006798,0.727119899449791,0.964964159771947,1.0,0.01209257000003466
649,7: 0.1,euclidean,Busca Binaria 1,20,1.030432559172374,0.7176403788348288,0.727119899449791,0.9753193678369113,1.0,0.08617564666662171
650,7: 0.1,euclidean,Busca Binaria 1,3,1.0349808147057489,0.7171417760005536,0.727119899449791,0.9693778870670547,1.0,0.012914816666731591
651,7: 0.1,euclidean,Busca Binaria 1,4,1.0349808147057489,0.720682377836959,0.727119899449791,0.9793008617131113,1.0,0.01653589000000769
652,7: 0.1,euclidean,Busca Binaria 1,5,1.0349808147057489,0.711134627782089,0.727119899449791,0.9643945258267579,1.0,0.024086103333396145
653,7: 0.1,euclidean,Busca Binaria 1,6,1.0349808147057489,0.7161657796452247,0.727119899449791,0.9636141805484949,1.0,0.02669913666662372
654,7: 0.1,euclidean,Busca Binaria 2,2,1.0349808147057489,0.727119899449791,0.727119899449791,1.0,1.0,0.20520619999979317
655,7: 0.1,euclidean,Busca Binaria 2,20,0.9580079068249532,0.7253456767923937,0.7253456767923937,0.9899831669528851,0.9899831669528851,1.1495890000001054
656,7: 0.1,euclidean,Busca Binaria 2,3,1.0349808147057489,0.7267187053934746,0.7267187053934746,0.9899831669528851,0.9899831669528851,0.31361599999991085
657,7: 0.1,euclidean,Busca Binaria 2,4,0.9056082128675302,0.7267187053934746,0.7267187053934746,0.9899831669528851,0.9899831669528851,0.3967278999998598
658,7: 0.1,euclidean,Busca Binaria 2,5,1.0996671156248583,0.7239646210081934,0.7239646210081934,0.9800680223095938,0.9800680223095938,0.14631929999995918
659,7: 0.1,euclidean,Busca Binaria 2,6,0.9702945137866396,0.7267187053934746,0.7267187053934746,0.9899831669528851,0.9899831669528851,0.5824054999998225
660,7: 0.1,manhattan,Busca Binaria 1,2,1.4607858651221315,0.7378989554822878,0.7452104912486046,0.977963869584024,1.0,0.0006906100000378501
661,7: 0.1,manhattan,Busca Binaria 1,20,1.3976387954826817,0.7367728486700765,0.7452104912486046,0.9715915237521693,1.0,0.004343006666689083
662,7: 0.1,manhattan,Busca Binaria 1,3,1.4607858651221315,0.7372270749135139,0.7452104912486046,0.9736804891484295,1.0,0.0007371400000314073
663,7: 0.1,manhattan,Busca Binaria 1,4,1.4607858651221315,0.7361108667260934,0.7452104912486046,0.9709665900546358,1.0,0.0009552633333290336
664,7: 0.1,manhattan,Busca Binaria 1,5,1.3694867485519984,0.7411925395639298,0.7452104912486046,0.9836271240229466,1.0,0.001243976666683011
665,7: 0.1,manhattan,Busca Binaria 1,6,1.4607858651221315,0.7394555556542496,0.7452104912486046,0.9785290593885175,1.0,0.0013500633333781782
666,7: 0.1,manhattan,Busca Binaria 2,2,1.4607858651221315,0.7436069299723659,0.7436069299723659,0.9899831669528851,0.9899831669528851,0.007752099999834172
667,7: 0.1,manhattan,Busca Binaria 2,20,1.3085129366922326,0.7452104912486046,0.7452104912486046,1.0,1.0,0.06618959999968865
668,7: 0.1,manhattan,Busca Binaria 2,3,1.4607858651221315,0.7447870339545832,0.7447870339545832,0.9899831669528851,0.9899831669528851,0.01324190000013914
669,7: 0.1,manhattan,Busca Binaria 2,4,1.4607858651221315,0.7400336839474069,0.7400336839474069,0.9800680223095938,0.9800680223095938,0.02075779999995575
670,7: 0.1,manhattan,Busca Binaria 2,5,1.3694867485519984,0.7410497071358485,0.7410497071358485,0.9800680223095938,0.9800680223095938,0.020303799999965122
671,7: 0.1,manhattan,Busca Binaria 2,6,1.278187631981865,0.7396832617383562,0.7396832617383562,0.9702555619013858,0.9702555619013858,0.02598370000032446
672,8: 0.1,euclidean,Busca Binaria 1,2,1.5777518826594894,0.764038531302537,0.7667293077412645,0.9851634265084072,1.0,0.01280616666667811
673,8: 0.1,euclidean,Busca Binaria 1,20,1.2983583201052047,0.7643463474607942,0.7667293077412645,0.9870296137095099,1.0,0.08071736333336048
674,8: 0.1,euclidean,Busca Binaria 1,3,1.3147932355495744,0.7649606133363064,0.7667293077412645,0.986346590585556,1.0,0.0182810666667289
675,8: 0.1,euclidean,Busca Binaria 1,4,1.3147932355495744,0.7649140959737859,0.7667293077412645,0.9863837483353967,1.0,0.01961655000004612
676,8: 0.1,euclidean,Busca Binaria 1,5,1.3147932355495744,0.7659267701042207,0.7667293077412645,0.9906561821331195,1.0,0.02227326333337866
677,8: 0.1,euclidean,Busca Binaria 1,6,1.3147932355495744,0.7652878314892212,0.7667293077412645,0.9886770034175651,1.0,0.028007609999986017
678,8: 0.1,euclidean,Busca Binaria 2,2,1.5777518826594894,0.7600709602129518,0.7600709602129518,0.9702555619013858,0.9702555619013858,0.142693600000257
679,8: 0.1,euclidean,Busca Binaria 2,20,1.2501449548758234,0.7667293077412645,0.7667293077412645,1.0,1.0,1.1277108000003864
680,8: 0.1,euclidean,Busca Binaria 2,3,1.3147932355495744,0.7664794110971704,0.7664794110971704,0.9899831669528851,0.9899831669528851,0.14319950000026438
681,8: 0.1,euclidean,Busca Binaria 2,4,1.3147932355495744,0.7667293077412645,0.7667293077412645,1.0,1.0,0.1531129999998484
682,8: 0.1,euclidean,Busca Binaria 2,5,1.3147932355495744,0.7667293077412645,0.7667293077412645,1.0,1.0,0.2823318000000654
683,8: 0.1,euclidean,Busca Binaria 2,6,1.2490535737720956,0.7667293077412645,0.7667293077412645,1.0,1.0,0.3511324999999488
684,8: 0.1,manhattan,Busca Binaria 1,2,2.0771615457439987,0.7712454239823963,0.773454067217106,0.9927093116422429,1.0,0.000695726666617702
685,8: 0.1,manhattan,Busca Binaria 1,20,1.5521185222756424,0.770927729051246,0.773454067217106,0.9887024352059774,1.0,0.004435156666704643
686,8: 0.1,manhattan,Busca Binaria 1,3,2.0771615457439987,0.7717272626334337,0.773454067217106,0.991335897119347,1.0,0.0007144800000029743
687,8: 0.1,manhattan,Busca Binaria 1,4,1.7309679547866657,0.7724100756898317,0.773454067217106,0.9946713269163104,1.0,0.0009059900000162694
688,8: 0.1,manhattan,Busca Binaria 1,5,1.5578711593079992,0.7726869302327207,0.773454067217106,0.9963289979130239,1.0,0.0011830200000228313
689,8: 0.1,manhattan,Busca Binaria 1,6,1.6444195570473323,0.7715749050892599,0.773454067217106,0.9903426253789804,1.0,0.001432219999969675
690,8: 0.1,manhattan,Busca Binaria 2,2,2.0771615457439987,0.7692947674729703,0.7692947674729703,0.9800680223095938,0.9800680223095938,0.006947800000034476
691,8: 0.1,manhattan,Busca Binaria 2,20,1.465791989325436,0.7692947674729703,0.7692947674729703,0.9800680223095938,0.9800680223095938,0.08425399999987349
692,8: 0.1,manhattan,Busca Binaria 2,3,2.0771615457439987,0.773454067217106,0.773454067217106,1.0,1.0,0.006862199999886798
693,8: 0.1,manhattan,Busca Binaria 2,4,1.7309679547866657,0.7692947674729703,0.7692947674729703,0.9800680223095938,0.9800680223095938,0.007503700000142999
694,8: 0.1,manhattan,Busca Binaria 2,5,1.471322761568666,0.773454067217106,0.773454067217106,1.0,1.0,0.008413799999743787
695,8: 0.1,manhattan,Busca Binaria 2,6,1.5145969604383325,0.773454067217106,0.773454067217106,1.0,1.0,0.017302400000062335
696,9: 0.1,euclidean,Busca Binaria 1,2,1.0715992225063349,0.7251966303244821,0.732075397413502,0.9826085541031695,1.0,0.013169730000011743
697,9: 0.1,euclidean,Busca Binaria 1,20,0.9962196995608665,0.7288795534148197,0.732075397413502,0.9897549105855276,1.0,0.0813310633333155
698,9: 0.1,euclidean,Busca Binaria 1,3,1.0715992225063349,0.716412759646669,0.732075397413502,0.9669989807345712,1.0,0.014301449999993564
699,9: 0.1,euclidean,Busca Binaria 1,4,1.0715992225063349,0.7293397401170588,0.732075397413502,0.9910632075780106,1.0,0.021218146666675843
700,9: 0.1,euclidean,Busca Binaria 1,5,1.0046242710996889,0.729517790540595,0.732075397413502,0.9910255248665251,1.0,0.023575483333343073
701,9: 0.1,euclidean,Busca Binaria 1,6,1.0046242710996889,0.7302288471723966,0.732075397413502,0.9943714476541086,1.0,0.027824360000007195
702,9: 0.1,euclidean,Busca Binaria 2,2,1.0715992225063349,0.732075397413502,0.732075397413502,1.0,1.0,0.16157149999980902
